สถาบัน,วิทยาเขต,รหัสหลักสูตร,รหัสสาขา,รหัส โครงการ,คณะ,หลักสูตร,รายละเอียด,สาขา/ วิชาเอก,รหัสรับ ร่วม,รับ,สมัคร,ผ่าน,คะแนนสูงสุด,คะแนนต่ำสุด
มหาวิทยาลัยสงขลานครินทร์,ปัตตานี,10100220903001A,0,A9003,คณะมนุษยศาสตร์และสังคมศาสตร์,วท.บ. ภูมิศาสตร์,โครงการคัดเลือก บุคคลเข้าศึกษา ระดับปริญญาตีรรอบที่ 3 Admission,,0,20,51,20,30.2742,21.7776
มหาวิทยาลัยสงขลานครินทร์,ปัตตานี,10100220903501A,0,A9003,คณะมนุษยศาสตร์และสังคมศาสตร์,ศศ.บ. สังคมวิทยาและมานุษยวิทยา,โครงการคัดเลือก บุคคลเข้าศึกษา ระดับปริญญาตีรรอบที่ 3 Admission,,0,25,267,25,48.9305,35.1388
มหาวิทยาลัยสงขลานครินทร์,ปัตตานี,10100220903601A,0,A9003,คณะมนุษยศาสตร์และสังคมศาสตร์,ศศ.บ. พัฒนาสังคม,โครงการคัดเลือก บุคคลเข้าศึกษา ระดับปริญญาตีรรอบที่ 3 Admission,,0,5,181,5,46.0970,42.5173
มหาวิทยาลัยสงขลานครินทร์,ปัตตานี,10100220903701A,0,A9003,คณะมนุษยศาสตร์และสังคมศาสตร์,สส.บ. สังคมสงเคราะห์ศาสตรบัณฑิต,โครงการคัดเลือก บุคคลเข้าศึกษา ระดับปริญญาตีรรอบที่ 3 Admission,,0,20,380,20,54.3333,42.7500
มหาวิทยาลัยสงขลานครินทร์,ปัตตานี,10100221610801A,0,A9003,คณะวิทยาการอิสลาม,บธ.บ. นวัตกรรมธุรกิจอิสลาม,โครงการคัดเลือก บุคคลเข้าศึกษา ระดับปริญญาตีรรอบที่ 3 Admission,,0,20,65,20,42.3745,15.1385
มหาวิทยาลัยสงขลานครินทร์,ปัตตานี,10100221703701A,0,A9003,คณะวิทยาการอิสลาม,ศษ.บ. การสอนอิสลามศึกษา,โครงการคัดเลือก บุคคลเข้าศึกษา ระดับปริญญาตีรรอบที่ 3 Admission,,0,8,114,8,57.8703,50.2623
มหาวิทยาลัยสงขลานครินทร์,ปัตตานี,10100221902901A,0,A9003,คณะวิทยาการอิสลาม,ศศ.บ. อิสลามศึกษาและกฎหมายอิสลาม,โครงการคัดเลือก บุคคลเข้าศึกษา ระดับปริญญาตีรรอบที่ 3 Admission,,0,15,68,15,49.1665,30.6575
มหาวิทยาลัยสงขลานครินทร์,ปัตตานี,10100221902902E,0,A9003,คณะวิทยาการอิสลาม,ศศ.บ. อิสลามศึกษา (หลักสูตรนานาชาต)ิ,โครงการคัดเลือก บุคคลเข้าศึกษา ระดับปริญญาตีรรอบที่ 3 Admission,,0,15,91,15,49.7220,28.2635
มหาวิทยาลัยสงขลานครินทร์,ปัตตานี,10100222800501A,A,A9003,คณะศิลปกรรมศาสตร์,ศป.บ.ศิลปกรรมศาสตรบัณฑิต,โครงการคัดเลือก บุคคลเข้าศึกษา ระดับปริญญาตีรรอบที่ 3 Admission,ทัศนศิลป์,0,5,0,0,0.0000,0.0000
มหาวิทยาลัยสงขลานครินทร์,ปัตตานี,10100222800501A,B,A9003,คณะศิลปกรรมศาสตร์,ศป.บ.ศิลปกรรมศาสตรบัณฑิต,โครงการคัดเลือก บุคคลเข้าศึกษา ระดับปริญญาตีรรอบที่ 3 Admission,ออกแบบ ประยุกต์ศิลป์,0,5,0,0,0.0000,0.0000
มหาวิทยาลัยสงขลานครินทร์,ปัตตานี,10100223220101A,0,A9003,คณะวิทยาการสื่อสาร,วท.บ. (คอมพิวเตอร์และวิทยาการสารสนเทศ เพื่อการจัดการ),โครงการคัดเลือก บุคคลเข้าศึกษา ระดับปริญญาตีรรอบที่ 3 Admissionพื้นฐาน วิทย์,,3261,30,74,26,42.2722,27.0792
มหาวิทยาลัยสงขลานครินทร์,ปัตตานี,10100223220101A,0,B9003,คณะวิทยาการสื่อสาร,วท.บ. (คอมพิวเตอร์และวิทยาการสารสนเทศ เพื่อการจัดการ),โครงการคัดเลือก บุคคลเข้าศึกษา ระดับปริญญาตีรรอบที่ 3 Admissionพื้นฐาน ศิลป์,,3261,30,27,4,31.0500,30.4222
มหาวิทยาลัยสงขลานครินทร์,ปัตตานี,10100223220101A,0,C9003,คณะวิทยาการสื่อสาร,วท.บ. (คอมพิวเตอร์และวิทยาการสารสนเทศ เพื่อการจัดการ),โครงการคัดเลือก บุคคลเข้าศึกษา ระดับปริญญาตีรรอบที่ 3 Admissionปวช.,,3261,30,0,0,0.0000,0.0000
มหาวิทยาลัยสงขลานครินทร์,ปัตตานี,10100223900801A,0,A9003,คณะวิทยาการสื่อสาร,ศศ.บ.นวัตกรรมการออกแบบสื่อ,โครงการคัดเลือก บุคคลเข้าศึกษา ระดับปริญญาตีรรอบที่ 3 Admission,,0,15,84,15,44.4165,33.5950
มหาวิทยาลัยสงขลานครินทร์,ปัตตานี,10100223901101A,A,A9003,คณะวิทยาการสื่อสาร,นศ.บ. นิเทศศาสตรบัณฑิต,โครงการคัดเลือก บุคคลเข้าศึกษา ระดับปริญญาตีรรอบที่ 3 Admission,การ สร้างสรร์คสื่อดิจิทัล,0,15,66,15,47.4323,31.0345
