สถาบัน,วิทยาเขต,รหัสหลักสูตร,คณะ,หลักสูตร,รายละเอียด,สาขา/วิชาเอก,รหัสรับร่วม,รับ,สมัคร,ผ่าน,คะแนนสูงสุด,คะแนนต่ำสุด
มหาวิทยาลัยแม่โจ้,วิทยาเขตเชียงใหม่,10130118900803A,คณะสารสนเทศและการสื่อสาร,การสื่อสารดิจิทัล (วิชาเอกเทคโนโลยีสื่อ เพื่อเศรษฐกิจสรา้ งสรรค์),Admission,,3181,40,227,6,75.9860,71.8470
มหาวิทยาลัยแม่โจ้,วิทยาเขตเชียงใหม่,10130119400301A,คณะสถาปัตยกรรมศาสต์รและการออกแบบสิ่งแวดล้อม,ภูมิสถาปัตยกรรม,Admission,,3192,15,120,15,67.3333,60.3166
มหาวิทยาลัยแม่โจ้,วิทยาเขตเชียงใหม่,10130119400401A,คณะสถาปัตยกรรมศาสต์รและการออกแบบสิ่งแวดล้อม,เทคโนโลยีภูมิทัศน์,Admission,,3193,20,108,20,62.5415,53.3750
มหาวิทยาลัยแม่โจ้,วิทยาเขตเชียงใหม่,10130119400501A,คณะสถาปัตยกรรมศาสต์รและการออกแบบสิ่งแวดล้อม,สถาปัตยกรรม,Admission,,3191,10,134,10,70.1082,64.6416
มหาวิทยาลัยแม่โจ้,วิทยาเขตเชียงใหม่,10130122501202A,คณะสัตวศาสตร์และเทคโนโลยี,สัตวศาสตร์,Admission,,3221,5,285,5,74.2247,73.3746
มหาวิทยาลัยแม่โจ้,วิทยาเขตเชียงใหม่,10130131140101A,คณะสัตวแพทยศาสตร์,เทคนิคการสัตวแพทย์และการพยาบาลสัตว์,Admission,,3904,5,"1,458",5,81.3331,77.7248
มหาวิทยาลัยแม่โจ้,วิทยาเขตแพร่,10130208500201A,มหาวิทยาลัยแม่โจ้-แพร่เฉลิมพระเกียรติ,เทคโนโลยีการผลิตพืช,Admission,,3807,100,28,6,72.5000,0.0000
มหาวิทยาลัยแม่โจ้,วิทยาเขตแพร่,10130208501001A,มหาวิทยาลัยแม่โจ้-แพร่เฉลิมพระเกียรติ,เกษตรป่าไม้,Admission,,3805,100,156,55,99.5000,51.0000
มหาวิทยาลัยแม่โจ้,วิทยาเขตแพร่,10130208501002A,มหาวิทยาลัยแม่โจ้-แพร่เฉลิมพระเกียรติ,เทคโนโลยีอุตสาหกรรมป่าไม้,Admission,,3806,100,96,24,97.2500,0.0000
มหาวิทยาลัยแม่โจ้,วิทยาเขตแพร่,10130208501003A,มหาวิทยาลัยแม่โจ้-แพร่เฉลิมพระเกียรติ,การป่าไม้,Admission,,3816,100,286,100,99.2500,67.5000
มหาวิทยาลัยแม่โจ้,วิทยาเขตแพร่,10130208501201A,มหาวิทยาลัยแม่โจ้-แพร่เฉลิมพระเกียรติ,เทคโนโลยีการผลิตสัตว์,Admission,,3808,100,95,31,98.2500,57.5000
มหาวิทยาลัยแม่โจ้,วิทยาเขตแพร่,10130208610502A,มหาวิทยาลัยแม่โจ้-แพร่เฉลิมพระเกียรติ,การบัญชี,Admission,,3801,100,123,39,96.0000,0.0000
มหาวิทยาลัยแม่โจ้,วิทยาเขตแพร่,10130208610604A,มหาวิทยาลัยแม่โจ้-แพร่เฉลิมพระเกียรติ,การตลาดดิจิทัล,Admission,,3815,100,56,16,90.5000,42.0000
มหาวิทยาลัยแม่โจ้,วิทยาเขตแพร่,10130208620102A,มหาวิทยาลัยแม่โจ้-แพร่เฉลิมพระเกียรติ,พัฒนาการท่องเที่ยว,Admission,,3811,100,57,21,95.5000,0.0000
มหาวิทยาลัยแม่โจ้,วิทยาเขตแพร่,10130208903201A,มหาวิทยาลัยแม่โจ้-แพร่เฉลิมพระเกียรติ,รัฐศาสตร์,Admission,,3802,100,136,52,93.5000,45.5000
มหาวิทยาลัยแม่โจ้,วิทยาเขตแพร่,10130208903602A,มหาวิทยาลัยแม่โจ้-แพร่เฉลิมพระเกียรติ,นวัตกรรมการจัดการชุมชน,Admission,,3804,100,21,2,68.7500,60.2500
มหาวิทยาลัยแม่โจ้,วิทยาเขตชุมพร,10130307500202A,มหาวิทยาลัยแม่โจ้-ชุมพร,พืชศาสตร์,Admission,,3704,100,19,3,94.0000,67.0000
มหาวิทยาลัยแม่โจ้,วิทยาเขตชุมพร,10130307500602A,มหาวิทยาลัยแม่โจ้-ชุมพร,นวัตกรรมการเพาะเลี้ยงสัตว์น้ าชายฝั่ง,Admission,,3703,100,50,11,84.5000,0.0000
